product_id,product_name,brand_id,category_id,model_year,list_price,prod_cost,brand_name,category_name,store_id,quantity,store_name,phone,email,street,city,state,zip_code
122,Surly Troll Frameset - 2018,8,6,2018,2499.99,2280.4222032746998,Surly,Mountain Bikes,2,11,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
122,Surly Troll Frameset - 2018,8,6,2018,2499.99,2280.4222032746998,Surly,Mountain Bikes,3,8,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
123,Trek Farley Carbon Frameset - 2018,9,6,2018,999.99,660.9836900969999,Trek,Mountain Bikes,1,8,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
123,Trek Farley Carbon Frameset - 2018,9,6,2018,999.99,660.9836900969999,Trek,Mountain Bikes,2,18,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
123,Trek Farley Carbon Frameset - 2018,9,6,2018,999.99,660.9836900969999,Trek,Mountain Bikes,3,15,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
124,Surly Krampus - 2018,8,6,2018,1499,1367.34662247,Surly,Mountain Bikes,1,23,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
124,Surly Krampus - 2018,8,6,2018,1499,1367.34662247,Surly,Mountain Bikes,2,4,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
124,Surly Krampus - 2018,8,6,2018,1499,1367.34662247,Surly,Mountain Bikes,3,11,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
125,Trek Kids' Dual Sport - 2018,9,6,2018,469.99,310.65883109699996,Trek,Mountain Bikes,1,22,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
125,Trek Kids' Dual Sport - 2018,9,6,2018,469.99,310.65883109699996,Trek,Mountain Bikes,2,10,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
125,Trek Kids' Dual Sport - 2018,9,6,2018,469.99,310.65883109699996,Trek,Mountain Bikes,3,2,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
126,Surly Big Fat Dummy Frameset - 2018,8,6,2018,469.99,428.7119673747,Surly,Mountain Bikes,1,28,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
126,Surly Big Fat Dummy Frameset - 2018,8,6,2018,469.99,428.7119673747,Surly,Mountain Bikes,2,13,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
126,Surly Big Fat Dummy Frameset - 2018,8,6,2018,469.99,428.7119673747,Surly,Mountain Bikes,3,5,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
127,Surly Pack Rat Frameset - 2018,8,6,2018,469.99,428.7119673747,Surly,Mountain Bikes,1,12,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
127,Surly Pack Rat Frameset - 2018,8,6,2018,469.99,428.7119673747,Surly,Mountain Bikes,2,12,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
127,Surly Pack Rat Frameset - 2018,8,6,2018,469.99,428.7119673747,Surly,Mountain Bikes,3,4,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
128,Surly ECR 27.5 - 2018,8,6,2018,1899,1732.21563447,Surly,Mountain Bikes,1,11,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
128,Surly ECR 27.5 - 2018,8,6,2018,1899,1732.21563447,Surly,Mountain Bikes,2,28,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
128,Surly ECR 27.5 - 2018,8,6,2018,1899,1732.21563447,Surly,Mountain Bikes,3,20,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
129,Trek X-Caliber 7 - 2018,9,6,2018,919.99,608.1044660969999,Trek,Mountain Bikes,1,21,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
129,Trek X-Caliber 7 - 2018,9,6,2018,919.99,608.1044660969999,Trek,Mountain Bikes,2,21,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
129,Trek X-Caliber 7 - 2018,9,6,2018,919.99,608.1044660969999,Trek,Mountain Bikes,3,10,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
130,Trek Stache Carbon Frameset - 2018,9,6,2018,919.99,608.1044660969999,Trek,Mountain Bikes,1,22,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
130,Trek Stache Carbon Frameset - 2018,9,6,2018,919.99,608.1044660969999,Trek,Mountain Bikes,2,17,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
130,Trek Stache Carbon Frameset - 2018,9,6,2018,919.99,608.1044660969999,Trek,Mountain Bikes,3,20,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
131,Heller Bloodhound Trail - 2018,3,6,2018,2599,1718.0172299,Heller,Mountain Bikes,1,20,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
131,Heller Bloodhound Trail - 2018,3,6,2018,2599,1718.0172299,Heller,Mountain Bikes,2,9,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
131,Heller Bloodhound Trail - 2018,3,6,2018,2599,1718.0172299,Heller,Mountain Bikes,3,23,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
132,Trek Procal AL Frameset - 2018,9,6,2018,1499.99,991.4788400969999,Trek,Mountain Bikes,1,1,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
132,Trek Procal AL Frameset - 2018,9,6,2018,1499.99,991.4788400969999,Trek,Mountain Bikes,2,6,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
132,Trek Procal AL Frameset - 2018,9,6,2018,1499.99,991.4788400969999,Trek,Mountain Bikes,3,16,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
133,Trek Procaliber Frameset - 2018,9,6,2018,1499.99,991.4788400969999,Trek,Mountain Bikes,1,9,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
133,Trek Procaliber Frameset - 2018,9,6,2018,1499.99,991.4788400969999,Trek,Mountain Bikes,2,28,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
133,Trek Procaliber Frameset - 2018,9,6,2018,1499.99,991.4788400969999,Trek,Mountain Bikes,3,16,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
134,Trek Remedy 27.5 C Frameset - 2018,9,6,2018,1499.99,991.4788400969999,Trek,Mountain Bikes,1,26,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
134,Trek Remedy 27.5 C Frameset - 2018,9,6,2018,1499.99,991.4788400969999,Trek,Mountain Bikes,2,13,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
134,Trek Remedy 27.5 C Frameset - 2018,9,6,2018,1499.99,991.4788400969999,Trek,Mountain Bikes,3,17,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
135,Trek X-Caliber Frameset - 2018,9,6,2018,1499.99,991.4788400969999,Trek,Mountain Bikes,1,15,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
135,Trek X-Caliber Frameset - 2018,9,6,2018,1499.99,991.4788400969999,Trek,Mountain Bikes,2,30,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
135,Trek X-Caliber Frameset - 2018,9,6,2018,1499.99,991.4788400969999,Trek,Mountain Bikes,3,15,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
136,Trek Procaliber 6 - 2018,9,6,2018,1799.99,1189.775930097,Trek,Mountain Bikes,1,12,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
136,Trek Procaliber 6 - 2018,9,6,2018,1799.99,1189.775930097,Trek,Mountain Bikes,2,8,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
136,Trek Procaliber 6 - 2018,9,6,2018,1799.99,1189.775930097,Trek,Mountain Bikes,3,4,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
137,Heller Shagamaw GX1 - 2018,3,6,2018,2599,1718.0172299,Heller,Mountain Bikes,1,12,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
137,Heller Shagamaw GX1 - 2018,3,6,2018,2599,1718.0172299,Heller,Mountain Bikes,2,1,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
137,Heller Shagamaw GX1 - 2018,3,6,2018,2599,1718.0172299,Heller,Mountain Bikes,3,17,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
138,Trek Fuel EX 5 Plus - 2018,9,6,2018,2249.99,1487.2215650969997,Trek,Mountain Bikes,1,6,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
138,Trek Fuel EX 5 Plus - 2018,9,6,2018,2249.99,1487.2215650969997,Trek,Mountain Bikes,2,16,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
138,Trek Fuel EX 5 Plus - 2018,9,6,2018,2249.99,1487.2215650969997,Trek,Mountain Bikes,3,17,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
139,Trek Remedy 7 27.5 - 2018,9,6,2018,2999.99,1982.9642900969995,Trek,Mountain Bikes,1,17,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
139,Trek Remedy 7 27.5 - 2018,9,6,2018,2999.99,1982.9642900969995,Trek,Mountain Bikes,2,24,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
139,Trek Remedy 7 27.5 - 2018,9,6,2018,2999.99,1982.9642900969995,Trek,Mountain Bikes,3,21,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
140,Trek Remedy 9.8 27.5 - 2018,9,6,2018,4999.99,3304.9448900969996,Trek,Mountain Bikes,1,3,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
140,Trek Remedy 9.8 27.5 - 2018,9,6,2018,4999.99,3304.9448900969996,Trek,Mountain Bikes,2,13,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
140,Trek Remedy 9.8 27.5 - 2018,9,6,2018,4999.99,3304.9448900969996,Trek,Mountain Bikes,3,3,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
141,Trek Stache 5 - 2018,9,6,2018,1599.99,1057.577870097,Trek,Mountain Bikes,1,21,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
141,Trek Stache 5 - 2018,9,6,2018,1599.99,1057.577870097,Trek,Mountain Bikes,2,28,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
141,Trek Stache 5 - 2018,9,6,2018,1599.99,1057.577870097,Trek,Mountain Bikes,3,4,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
142,Trek Fuel EX 8 29 XT - 2018,9,6,2018,3199.99,2115.1623500969995,Trek,Mountain Bikes,1,22,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
142,Trek Fuel EX 8 29 XT - 2018,9,6,2018,3199.99,2115.1623500969995,Trek,Mountain Bikes,2,24,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
142,Trek Fuel EX 8 29 XT - 2018,9,6,2018,3199.99,2115.1623500969995,Trek,Mountain Bikes,3,29,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
143,Trek Domane ALR 3 - 2018,9,7,2018,1099.99,727.0827200969999,Trek,Road Bikes,1,19,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
143,Trek Domane ALR 3 - 2018,9,7,2018,1099.99,727.0827200969999,Trek,Road Bikes,2,12,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
143,Trek Domane ALR 3 - 2018,9,7,2018,1099.99,727.0827200969999,Trek,Road Bikes,3,9,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
144,Trek Domane ALR 4 Disc - 2018,9,7,2018,1549.99,1024.5283550969998,Trek,Road Bikes,1,7,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
144,Trek Domane ALR 4 Disc - 2018,9,7,2018,1549.99,1024.5283550969998,Trek,Road Bikes,2,4,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
144,Trek Domane ALR 4 Disc - 2018,9,7,2018,1549.99,1024.5283550969998,Trek,Road Bikes,3,9,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
145,Trek Domane ALR 5 Disc - 2018,9,7,2018,1799.99,1189.775930097,Trek,Road Bikes,1,5,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
145,Trek Domane ALR 5 Disc - 2018,9,7,2018,1799.99,1189.775930097,Trek,Road Bikes,2,23,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
145,Trek Domane ALR 5 Disc - 2018,9,7,2018,1799.99,1189.775930097,Trek,Road Bikes,3,11,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
146,Trek Domane SLR 6 - 2018,9,7,2018,4999.99,3304.9448900969996,Trek,Road Bikes,1,6,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
146,Trek Domane SLR 6 - 2018,9,7,2018,4999.99,3304.9448900969996,Trek,Road Bikes,2,3,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
146,Trek Domane SLR 6 - 2018,9,7,2018,4999.99,3304.9448900969996,Trek,Road Bikes,3,9,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
147,Trek Domane ALR 5 Gravel - 2018,9,7,2018,1799.99,1189.775930097,Trek,Road Bikes,1,8,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
147,Trek Domane ALR 5 Gravel - 2018,9,7,2018,1799.99,1189.775930097,Trek,Road Bikes,2,13,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
147,Trek Domane ALR 5 Gravel - 2018,9,7,2018,1799.99,1189.775930097,Trek,Road Bikes,3,3,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
148,Trek Domane SL 8 Disc - 2018,9,7,2018,5499.99,3635.4400400969994,Trek,Road Bikes,1,6,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
148,Trek Domane SL 8 Disc - 2018,9,7,2018,5499.99,3635.4400400969994,Trek,Road Bikes,2,27,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
148,Trek Domane SL 8 Disc - 2018,9,7,2018,5499.99,3635.4400400969994,Trek,Road Bikes,3,6,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
149,Trek Domane SLR 8 Disc - 2018,9,7,2018,7499.99,4957.420640097,Trek,Road Bikes,1,1,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
149,Trek Domane SLR 8 Disc - 2018,9,7,2018,7499.99,4957.420640097,Trek,Road Bikes,2,22,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
149,Trek Domane SLR 8 Disc - 2018,9,7,2018,7499.99,4957.420640097,Trek,Road Bikes,3,1,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
150,Trek Emonda SL 7 - 2018,9,7,2018,4499.99,2974.4497400969994,Trek,Road Bikes,1,22,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
150,Trek Emonda SL 7 - 2018,9,7,2018,4499.99,2974.4497400969994,Trek,Road Bikes,2,7,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
150,Trek Emonda SL 7 - 2018,9,7,2018,4499.99,2974.4497400969994,Trek,Road Bikes,3,21,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
151,Trek Domane ALR 4 Disc Women's - 2018,9,7,2018,1549.99,1024.5283550969998,Trek,Road Bikes,1,24,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
151,Trek Domane ALR 4 Disc Women's - 2018,9,7,2018,1549.99,1024.5283550969998,Trek,Road Bikes,2,2,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
151,Trek Domane ALR 4 Disc Women's - 2018,9,7,2018,1549.99,1024.5283550969998,Trek,Road Bikes,3,1,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
152,Trek Domane SL 5 Disc Women's - 2018,9,7,2018,2499.99,1652.4691400969996,Trek,Road Bikes,1,12,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
152,Trek Domane SL 5 Disc Women's - 2018,9,7,2018,2499.99,1652.4691400969996,Trek,Road Bikes,2,21,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
152,Trek Domane SL 5 Disc Women's - 2018,9,7,2018,2499.99,1652.4691400969996,Trek,Road Bikes,3,1,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
153,Trek Domane SL 7 Women's - 2018,9,7,2018,4999.99,3304.9448900969996,Trek,Road Bikes,1,25,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
153,Trek Domane SL 7 Women's - 2018,9,7,2018,4999.99,3304.9448900969996,Trek,Road Bikes,2,21,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
153,Trek Domane SL 7 Women's - 2018,9,7,2018,4999.99,3304.9448900969996,Trek,Road Bikes,3,7,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
154,Trek Domane SLR 6 Disc Women's - 2018,9,7,2018,5499.99,3635.4400400969994,Trek,Road Bikes,1,13,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
154,Trek Domane SLR 6 Disc Women's - 2018,9,7,2018,5499.99,3635.4400400969994,Trek,Road Bikes,2,9,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
154,Trek Domane SLR 6 Disc Women's - 2018,9,7,2018,5499.99,3635.4400400969994,Trek,Road Bikes,3,22,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
155,Trek Domane SLR 9 Disc - 2018,9,7,2018,11999.99,7931.876990096999,Trek,Road Bikes,1,8,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
155,Trek Domane SLR 9 Disc - 2018,9,7,2018,11999.99,7931.876990096999,Trek,Road Bikes,2,21,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
155,Trek Domane SLR 9 Disc - 2018,9,7,2018,11999.99,7931.876990096999,Trek,Road Bikes,3,25,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
156,Trek Domane SL Frameset - 2018,9,7,2018,6499.99,4296.430340096999,Trek,Road Bikes,1,13,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
156,Trek Domane SL Frameset - 2018,9,7,2018,6499.99,4296.430340096999,Trek,Road Bikes,2,8,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
156,Trek Domane SL Frameset - 2018,9,7,2018,6499.99,4296.430340096999,Trek,Road Bikes,3,14,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
157,Trek Domane SL Frameset Women's - 2018,9,7,2018,6499.99,4296.430340096999,Trek,Road Bikes,1,25,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
157,Trek Domane SL Frameset Women's - 2018,9,7,2018,6499.99,4296.430340096999,Trek,Road Bikes,2,28,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
157,Trek Domane SL Frameset Women's - 2018,9,7,2018,6499.99,4296.430340096999,Trek,Road Bikes,3,12,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
158,Trek CrossRip 1 - 2018,9,7,2018,959.99,634.5440780969999,Trek,Road Bikes,1,11,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
158,Trek CrossRip 1 - 2018,9,7,2018,959.99,634.5440780969999,Trek,Road Bikes,2,0,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
158,Trek CrossRip 1 - 2018,9,7,2018,959.99,634.5440780969999,Trek,Road Bikes,3,17,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
159,Trek Emonda ALR 6 - 2018,9,7,2018,2299.99,1520.2710800969996,Trek,Road Bikes,1,18,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
159,Trek Emonda ALR 6 - 2018,9,7,2018,2299.99,1520.2710800969996,Trek,Road Bikes,2,30,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
159,Trek Emonda ALR 6 - 2018,9,7,2018,2299.99,1520.2710800969996,Trek,Road Bikes,3,6,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
160,Trek Emonda SLR 6 - 2018,9,7,2018,4499.99,2974.4497400969994,Trek,Road Bikes,1,0,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
160,Trek Emonda SLR 6 - 2018,9,7,2018,4499.99,2974.4497400969994,Trek,Road Bikes,2,4,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
160,Trek Emonda SLR 6 - 2018,9,7,2018,4499.99,2974.4497400969994,Trek,Road Bikes,3,27,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
161,Surly ECR - 2018,8,7,2018,1899,1732.21563447,Surly,Road Bikes,1,17,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
161,Surly ECR - 2018,8,7,2018,1899,1732.21563447,Surly,Road Bikes,2,9,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
161,Surly ECR - 2018,8,7,2018,1899,1732.21563447,Surly,Road Bikes,3,11,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
162,Trek Emonda SL 6 Disc - 2018,9,7,2018,2999.99,1982.9642900969995,Trek,Road Bikes,1,14,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
162,Trek Emonda SL 6 Disc - 2018,9,7,2018,2999.99,1982.9642900969995,Trek,Road Bikes,2,18,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
162,Trek Emonda SL 6 Disc - 2018,9,7,2018,2999.99,1982.9642900969995,Trek,Road Bikes,3,11,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
163,Surly Pack Rat - 2018,8,7,2018,1349,1230.52074297,Surly,Road Bikes,1,0,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
163,Surly Pack Rat - 2018,8,7,2018,1349,1230.52074297,Surly,Road Bikes,2,30,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
